tweets,likes,time
                 kafka on the shore  haruki murakamithe song of achilles  madeline millersapiens  a brief history of humankind  yuval noah hararithe design of everyday things  don norman,0,2021-07-09 16:25:59
  the song of achilles by madeline miller made me cry like a baby for an hour idk if that's what you mean by soul but i definitely would not describe that book as soulless i listened to the audiobook which there are versions of on youtube,1,2021-07-09 16:14:38
is the song of achilles a fast read,2,2021-07-09 16:09:21
finally read the song of achilles i am sobbing,0,2021-07-09 16:03:27
not the song of achilles making me cry already and im barely in chapter ,0,2021-07-09 15:53:15
  the song of achilles if u wanna cry el oh el,1,2021-07-09 15:32:46
  young royals  the song of achilles  red white amp royal blue  she ra  they never learn  atypical  and euphoria,1,2021-07-09 15:27:45
  david read this last month and absolutely loved it  you should defo read this afterwards because its almost like a spiritual sequel involves part of odysseus story from the odyssey wish id read the song of achilles first tbh,1,2021-07-09 15:21:48
  ah what book are u reading im good ty im looking for a new book to buy actually but idk what to get   have u read the song of achilles,1,2021-07-09 15:19:23
  i'm reading her book the song of achilles just now  so far i am absolutely loving it,1,2021-07-09 15:18:46
 of  stars to the song of achilles by madeline miller,0,2021-07-09 15:02:14
reading the song of achilles and  goodbye sncnajcjkskcka,12,2021-07-09 15:00:17
i cannot decided whether the end of the song of achilles is sad or not,1,2021-07-09 15:00:12
to the girl at the beach dry heaving while trying to finish the song of achilles  i see you and i understand,8,2021-07-09 14:59:36
  the song of achilles  ,0,2021-07-09 14:58:24
reading the song of achilles im in pain,0,2021-07-09 14:48:55
people who have read the song of achilles how young was patroclus when he accidentally killed that boy becausw i honestly have no idea i just know he was young,0,2021-07-09 14:29:46
    i love the song of achilles and circe by the same author as well,4,2021-07-09 14:17:16
  the song of achilles,1,2021-07-09 14:16:34
  the song of achilles  a novelby  madeline millernot trashy just so beautiful you might have epic dreams,5,2021-07-09 14:03:56
suddenly wanted to buy the song of achilles but it's expensive af but i want to read it so bad ,0,2021-07-09 13:53:35
the song of achilles madeline miller  ,0,2021-07-09 13:50:14
the song of achilles              the song of                                                achilles after                                            they leave scyros,46,2021-07-09 13:44:50
everyone needs to read the song of achilles now,2,2021-07-09 13:44:18
  hiii im so excited to read the song of achilles but im too scared of it to just dive in and read tbh,0,2021-07-09 13:39:19
now im about to read the song of achilles,0,2021-07-09 13:21:36
  the song of achilles,0,2021-07-09 13:19:20
i guess stay tuned for my reviews of the song of achilles  madeline millerugly love  colleen hoovera little life  hanya yanagihara,0,2021-07-09 13:14:14
i hope my mom doesnt know about the couples in infinity son and the song of achilles and how i ship them sm,0,2021-07-09 13:09:53
  history is all you left me amp the song of achilles,1,2021-07-09 12:58:47
 the song of achilles what is mental stability it hurts reading this book why do i feel like one of them or both of them are gonna de,5,2021-07-09 12:58:09
  she only has  books circe amp the song of achilles but both are great if you like greek mythology  ,1,2021-07-09 12:44:28
reading the song of achilles listening to bag of bones by mitski whattheffuck,1,2021-07-09 12:44:18
ebay product introduction     category booksthe song of achilles  by madeline miller paperback newpriceusd link,0,2021-07-09 12:44:12
  i read the song of achilles  days before i read ev hugo as well,1,2021-07-09 12:29:57
  the song of achilles,1,2021-07-09 12:19:35
  your book the song of achilles is always out of stock ,0,2021-07-09 12:18:56
wtbthe song of achillesbook ph go,0,2021-07-09 12:16:16
i wanna reread the song of achilles but i know that ill cry for hours,0,2021-07-09 12:03:52
same but it's the song of achilles,0,2021-07-09 11:32:06
  hi i do read the song of achilles ,1,2021-07-09 11:18:42
im starting the song of achilles wish me luck,0,2021-07-09 11:17:29
easy steps to rip ur heart apart   step    read ace   step    read the song of achilles step    ur dead inside  ,2,2021-07-09 11:15:52
the song of achilles is my th reason,1,2021-07-09 10:30:13
man i did not expect that in the song of achilles omg,1,2021-07-09 10:12:20
pov  its am and you just finished the song of achilles,8,2021-07-09 10:10:02
  does the song of achilles count or,0,2021-07-09 10:08:24
cries in the song of achilles,1,2021-07-09 09:57:48
naurrrrr the song of achilles is so goodi'm gonna need time to recover from that book,0,2021-07-09 09:22:09
  did u buy the song of achilles  bc i cant find it on epub i want to read it so bad,0,2021-07-09 09:02:36
i dont know what to do  starting reading the song of achilles or starting young royals on netflix young royals has only  episodes and i can watch them in two days max,0,2021-07-09 08:59:35
the song of achilles kicked me on the throat,2,2021-07-09 08:55:28
  if you haven't already read the song of achilles it's going to break you and it's one of my favorite books,1,2021-07-09 08:40:58
  the song of achilles cantik itu luka they both die at the end circe lumiere blanche midnight library the things you can only see when you slow down atomic habits mampus banyak jg ya,1,2021-07-09 07:55:32
bdhshshs yesterday i read the song of achilles and that book was sooo idek it made me satisfied with the plot and the endingalso i literally read that in hrs straight,0,2021-07-09 07:51:01
i tried reading the song of achilles but then my eyes started uncontrollably watering and crying i hate screens,0,2021-07-09 07:47:31
the song of achilles spoilersi legit  cant get over iphigenia's death bro it was so sudden i was reading along with the audiobook closed my eyes for a few seconds and sat up so fast bc like  did we miss a few steps ,1,2021-07-09 07:39:51
  mmm oki bestie try these books all the light we cannot seethe book thiefthe song of achillesthey both die at the endhow to make friend with the darkthe perks of a wallflower,1,2021-07-09 07:22:59
yeah reading the song of achilles messed me uplt so beautifully written,0,2021-07-09 07:07:04
i'm obsessed i love rereading the song of achilles,0,2021-07-09 07:02:50
the song of achilles absolutely wrecked me i feel empty,1,2021-07-09 07:02:35
  the song of achilles,1,2021-07-09 06:38:04
  you have such good taste in books omg  idk what other kind of books you like but i enjoyed they both die at the end  the song of achilles and one of us is lying ,1,2021-07-09 06:23:04
this book the song of achilles is so costly i want to buy this edition but it's above k,0,2021-07-09 06:01:20
i am now reading it ends with us by colleen hoover as well as fanfic duh and then it is onto the song of achilles which i have avoided reading for the past  months bc i am afraid of the emotional damage its going to leave,0,2021-07-09 05:51:11
  idk i really loved the song of achilles and they both die at the end both very sad i also liked aftg series but its really really a slowburn that one currently reading these violent delights and i love it,1,2021-07-09 05:36:11
  did you finish the song of achilles yet we must talk about it when ur done thank u,0,2021-07-09 05:34:16
cr  the song of achilles a thread ,8,2021-07-09 05:24:38
  the song of achilles its about greek mythology but focuses it on two characters and has a bit of romance the poetic writing is beautiful ,1,2021-07-09 05:13:40
finished reading the song of achilles,16,2021-07-09 05:09:28
  all the bright places the song of achilles we were liars,1,2021-07-09 05:07:42
  the song of achilles will always be my go to  cried my eyes out reading it  also fangirl by rainbow rowell,0,2021-07-09 05:04:57
started reading the song of achilles tonight i love it sm already,0,2021-07-09 05:01:01
  the song of achilles,0,2021-07-09 04:57:44
